Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
Female,18,Engineering,86.69,86.87,58.48,59.33,86.41,91.8,73.69,71.88799999999999,C,16.2,No,Yes,PhD,3,3,7.5
Male,20,Engineering,94.86,66.99,67.0,56.93,50.42,10.1,73.99,63.081999999999994,D,12.9,No,No,Master's,3,3,5.5
Male,24,Engineering,71.63,71.92,57.06,60.43,55.12,82.30000000000001,82.26,68.4225,D,23.2,Yes,No,,1,3,8.5
Female,18,Engineering,58.32,65.74,83.71,77.68,79.85,93.2,52.21,70.74849999999999,C,17.0,No,No,,3,9,5.0
Female,19,CS,65.95,82.18,69.14,95.95,50.33,68.7,53.94,68.6545,D,10.1,Yes,Yes,Bachelor's,1,2,8.5
Male,24,CS,71.61,91.09,47.94,66.31,95.45,99.6,66.34,70.022,C,18.7,Yes,No,PhD,3,1,7.5
Male,21,Business,85.69,70.44,46.25,66.17,74.48,33.5,70.84,62.429,D,19.9,Yes,No,PhD,3,1,8.2
Female,21,Engineering,50.66,68.85,83.52,78.21,62.89,83.0,71.5,74.82799999999999,C,5.5,No,Yes,PhD,3,6,7.5
Female,21,Engineering,65.79,60.42,54.22,67.84,69.69,67.4,83.84,68.285,D,10.1,No,Yes,Master's,3,7,6.1
Female,23,CS,88.99,50.63,48.27,95.52,92.54,32.3,50.04,59.871,F,11.1,No,No,PhD,1,2,5.7
Female,21,Business,83.54,96.35,69.97,68.89,96.36,70.5,97.96,84.8275,B,11.2,Yes,Yes,Master's,3,2,7.7
Male,22,CS,86.59,58.96,88.17,74.52,55.81,51.0,58.72,67.8115,D,11.0,No,No,,3,8,5.5
Male,18,Engineering,90.59,88.04,56.73,76.67,88.9,18.9,62.43,67.453,D,11.8,No,Yes,Master's,3,7,4.3
Male,21,Engineering,89.16,82.92,56.59,89.1,78.91,17.4,95.28,77.2955,C,11.6,No,No,,3,4,5.2
Male,24,Mathematics,84.11,87.46,90.03,78.2,79.28,71.3,50.27,73.9305,C,27.1,No,Yes,Bachelor's,3,7,7.8
Female,22,Mathematics,71.98,96.21,48.87,61.96,88.97,71.2,99.57,78.27099999999999,C,13.0,No,No,PhD,3,4,8.0
Male,22,Mathematics,99.18,77.4,77.0,56.2,61.14,53.1,51.8,63.599,D,13.7,Yes,Yes,Bachelor's,2,5,5.4
Female,22,Business,78.45,93.88,97.3,96.89,76.55,50.1,56.03,79.90950000000001,C,11.7,Yes,Yes,PhD,1,8,5.6
Male,20,CS,60.14,50.06,90.48,90.08,65.97,18.0,62.01,69.741,D,29.2,Yes,No,Bachelor's,1,4,6.7
Male,24,Engineering,64.64,77.6,43.71,51.15,54.73,42.9,71.94,59.44,F,18.4,Yes,Yes,High School,3,7,5.3
Male,20,Engineering,84.68,86.34,59.19,91.08,55.25,87.10000000000001,75.92,74.06649999999999,C,20.3,Yes,No,High School,2,2,7.0
Female,22,Business,96.24,56.3,48.54,79.53,56.82,85.5,55.24,59.0385,F,23.4,No,Yes,Master's,2,2,5.4
Male,23,Engineering,58.94,84.45,96.95,75.94,80.74,66.10000000000001,53.68,75.779,C,13.3,Yes,No,Bachelor's,1,9,4.6
Female,21,Engineering,54.12,86.71,99.16,50.61,55.29,99.7,51.59,71.37899999999999,C,29.2,No,Yes,PhD,2,10,4.8
Female,18,CS,94.08,89.87,54.1,89.04,78.51,89.3,62.84,71.5295,C,8.8,No,No,,2,8,5.3
Male,24,Mathematics,95.76,58.77,80.18,59.9,79.41,14.5,96.08,75.3355,C,16.4,No,No,Master's,1,3,4.8
Female,23,Mathematics,63.82,80.9,90.5,86.4,95.19,39.900000000000006,69.49,80.08099999999999,B,8.6,No,No,Master's,1,7,8.9
Male,19,Business,68.86,58.26,54.02,50.79,81.32,13.2,88.2,65.11449999999999,D,24.8,Yes,No,High School,1,1,7.3
Female,20,Mathematics,83.01,84.34,51.26,89.82,99.28,46.6,59.51,69.05,D,7.7,No,No,Bachelor's,3,4,4.9
Male,21,Mathematics,66.5,67.78,40.67,51.15,51.55,77.6,53.23,53.011,F,18.8,No,No,Bachelor's,1,4,6.1
Female,21,Business,93.86,75.85,64.72,61.79,85.21,15.6,77.71,69.44,D,7.6,Yes,No,Master's,1,8,5.3
Female,19,Business,55.38,64.95,93.97,63.41,51.32,88.0,91.1,79.60849999999999,C,16.3,No,No,High School,2,4,7.4
Male,19,Mathematics,51.9,49.72,94.18,57.88,86.47,56.900000000000006,94.92,79.65299999999999,C,12.0,No,No,,2,9,8.3
Male,24,CS,60.42,50.68,47.66,74.05,69.29,74.9,77.31,64.4915,D,27.6,No,Yes,High School,1,10,6.0
Male,21,Business,64.3,44.65,52.26,64.18,80.57,4.5,64.7,57.081500000000005,F,6.3,Yes,Yes,Bachelor's,1,7,6.1
Male,19,Engineering,55.65,77.08,64.48,99.66,65.48,9.4,55.48,66.293,D,21.2,No,No,,2,10,6.0
Female,21,Business,53.28,90.92,86.84,79.0,57.96,62.1,83.39,81.116,B,22.4,No,No,Master's,1,5,6.2
Female,23,Engineering,87.78,41.25,76.71,78.32,86.18,83.80000000000001,64.02,69.127,D,27.2,Yes,Yes,,3,8,4.2
Female,24,Business,58.21,43.97,70.83,61.04,95.23,87.4,92.2,75.012,C,26.9,Yes,Yes,Master's,1,4,7.0
Female,19,Business,95.7,67.45,75.52,70.43,59.18,68.8,80.26,72.99799999999999,C,29.4,Yes,No,High School,2,10,8.8
Male,23,Mathematics,68.4,84.26,45.77,56.2,96.04,20.1,92.94,71.0025,C,11.3,No,Yes,,3,6,7.9
Female,23,Mathematics,83.53,49.46,68.66,88.13,57.01,19.5,78.33,67.9785,D,11.9,No,Yes,PhD,1,5,8.3
Male,19,Mathematics,61.27,56.3,99.52,66.56,86.78,88.10000000000001,88.59,82.969,B,14.9,Yes,No,Bachelor's,2,10,5.1
Female,24,CS,62.02,53.92,45.31,87.6,97.97,11.3,64.72,62.3335,D,18.4,No,Yes,Master's,2,3,7.0
Male,21,Mathematics,78.74,63.94,71.15,68.58,57.37,68.60000000000001,75.15,69.3775,D,14.2,Yes,No,,2,8,8.5
Male,22,Mathematics,78.03,53.5,57.74,99.44,71.75,53.4,50.97,62.512,D,23.5,No,Yes,,2,6,4.3
Male,21,Business,88.44,61.16,72.39,58.56,66.87,42.1,80.39,68.9645,D,5.2,No,Yes,PhD,3,4,8.4
Male,18,Business,87.89,83.71,74.43,50.08,69.42,44.0,76.69,70.825,C,5.4,No,Yes,High School,1,1,4.3
Male,19,CS,83.53,76.66,74.65,79.74,87.66,94.5,87.76,81.9415,B,22.9,Yes,No,PhD,1,10,8.9
Female,20,Engineering,72.46,44.87,91.13,97.65,83.06,86.1,86.45,82.70649999999999,B,27.1,No,No,,1,1,4.4
Male,24,Business,94.53,78.26,63.38,82.35,98.43,86.5,81.38,78.5185,C,24.4,No,Yes,Bachelor's,1,3,5.8
Female,19,Business,81.13,68.62,70.98,54.29,59.27,40.7,52.83,59.9925,F,7.9,No,Yes,,2,8,4.3
Female,18,Engineering,99.51,96.07,40.66,77.02,77.16,10.7,95.15,72.9245,C,28.4,No,Yes,,3,8,4.3
Male,23,CS,90.97,57.36,87.37,95.47,72.46,99.8,50.9,72.273,C,18.0,No,No,,2,2,8.3
Female,20,Business,52.22,83.57,55.57,50.33,95.94,14.5,90.16,71.3445,C,23.6,No,Yes,PhD,3,1,4.3
Female,20,Mathematics,66.03,83.85,88.99,58.35,50.53,51.6,73.97,73.4015,C,10.0,Yes,Yes,PhD,1,5,8.0
Female,21,CS,78.59,53.29,55.94,90.73,99.46,26.5,90.9,74.12899999999999,C,18.7,No,Yes,Master's,2,1,8.5
Male,22,Engineering,86.07,94.19,40.65,94.7,73.99,51.1,73.25,70.425,C,13.3,Yes,Yes,Master's,2,8,8.7
Male,21,Engineering,77.52,69.47,49.29,85.36,81.28,30.5,82.35,69.905,D,29.4,Yes,Yes,Master's,1,9,8.3
Male,24,Mathematics,89.31,80.73,99.14,99.58,68.0,89.7,68.16,83.5645,B,16.9,No,Yes,,3,2,8.8
Male,20,Mathematics,64.13,48.75,59.19,54.51,92.63,96.8,87.18,70.5435,C,23.9,Yes,Yes,Master's,3,4,4.3
Female,20,Mathematics,59.2,55.47,46.53,77.28,78.1,41.0,62.71,60.218,D,20.1,Yes,Yes,Master's,3,6,9.0
Female,22,CS,52.7,75.17,47.13,84.25,83.14,7.0,85.97,70.1505,C,7.4,No,No,High School,2,7,4.1
Female,24,Engineering,78.67,59.14,58.62,85.13,82.45,66.3,59.67,65.75649999999999,D,18.6,Yes,No,PhD,2,5,4.8
Female,19,Mathematics,84.43,69.98,42.26,89.67,68.2,37.7,86.11,69.0505,D,18.5,No,No,Master's,2,1,4.4
Female,22,Mathematics,66.31,62.44,70.69,95.88,53.8,98.6,64.68,71.1345,C,22.9,No,Yes,PhD,3,7,7.7
Female,23,Engineering,80.68,78.43,52.82,68.08,90.39,8.9,63.93,63.8445,D,13.0,Yes,No,Bachelor's,2,7,4.4
Male,21,Business,52.61,69.23,71.16,52.15,64.49,11.9,90.57,70.21199999999999,C,26.5,Yes,No,High School,3,5,5.5
Female,19,CS,54.96,40.28,48.45,68.12,92.45,69.9,90.68,68.31649999999999,D,20.6,Yes,Yes,Bachelor's,1,2,7.2
Female,21,Business,85.09,78.98,65.79,83.58,80.43,75.9,84.57,78.0405,C,6.0,No,No,PhD,2,2,6.5
Female,22,Mathematics,68.4,65.33,75.88,60.67,67.69,47.1,96.2,75.854,C,22.7,Yes,Yes,PhD,2,9,4.7
Male,19,CS,83.57,60.5,43.72,90.5,79.71,27.7,57.81,60.279,D,27.7,No,Yes,Bachelor's,1,9,6.6
Female,22,Business,91.59,45.65,63.92,60.99,82.27,31.0,63.47,60.794,D,22.1,No,Yes,Master's,1,4,5.7
Female,23,Engineering,92.63,53.22,58.15,50.5,85.33,33.8,64.7,59.7285,F,14.5,No,Yes,High School,3,4,6.9
Male,18,Mathematics,58.61,53.43,54.42,75.4,91.12,22.5,65.26,62.7445,D,19.8,No,Yes,PhD,1,7,6.7
Female,20,CS,74.31,96.12,76.27,86.32,57.99,85.1,66.4,76.4075,C,9.3,Yes,No,,2,5,8.9
Male,24,CS,86.7,65.95,75.31,67.48,97.21,6.5,84.85,74.343,C,20.0,Yes,No,High School,1,1,8.3
Male,19,CS,88.7,42.52,77.84,87.44,70.54,40.7,63.54,67.105,D,17.5,No,No,Bachelor's,1,5,4.0
Female,20,CS,89.23,48.33,49.53,71.92,93.02,74.80000000000001,64.3,62.751999999999995,D,5.7,No,Yes,PhD,2,4,4.9
Female,18,Mathematics,61.41,44.74,57.14,58.59,61.02,0.4,78.52,59.4625,F,13.0,No,No,PhD,3,3,8.6
Male,19,Mathematics,59.63,75.33,52.58,54.53,51.45,87.8,59.67,60.06,D,9.8,Yes,No,Bachelor's,2,1,6.7
Female,20,Engineering,79.5,51.2,72.43,85.53,78.67,70.6,68.24,70.486,C,14.8,Yes,No,,2,9,7.8
Female,20,Engineering,87.05,69.91,67.66,69.29,66.23,7.3,52.9,60.653000000000006,D,11.0,Yes,No,,1,4,6.5
Male,19,Engineering,65.96,62.2,59.82,95.64,99.22,89.5,97.63,82.317,B,25.9,Yes,No,PhD,1,3,7.9
Male,20,Business,55.24,88.23,87.16,77.01,55.22,48.7,65.87,74.29400000000001,C,22.4,Yes,No,Master's,2,8,4.7
Female,20,Engineering,85.84,59.23,45.64,67.42,52.37,65.19999999999999,92.5,66.6545,D,23.5,No,No,,1,7,7.7
Male,19,Mathematics,64.98,67.5,98.49,67.45,52.25,88.2,76.5,77.45,C,14.0,Yes,Yes,,3,6,8.3
Female,24,Business,58.32,83.28,46.99,56.57,60.84,88.10000000000001,61.41,61.637,D,5.1,Yes,No,Master's,1,6,5.3
Female,20,Mathematics,57.39,66.0,86.38,79.69,78.96,40.9,59.67,71.2905,C,10.5,Yes,Yes,,3,2,5.8
Female,20,Business,65.75,87.59,62.09,79.11,75.28,23.8,84.75,74.6705,C,23.9,Yes,Yes,Master's,2,9,7.0
Female,24,Engineering,79.63,79.7,91.92,90.0,67.5,25.7,98.24,85.942,B,20.1,Yes,No,Bachelor's,1,1,8.3
Male,21,Engineering,67.92,64.63,44.45,60.06,54.44,76.6,59.15,56.835,F,18.5,Yes,No,High School,1,4,8.5
Female,23,Engineering,51.03,70.24,62.48,64.54,61.69,92.9,55.77,63.382000000000005,D,12.0,No,Yes,High School,3,4,6.7
Male,21,Business,54.85,98.03,60.13,54.86,59.21,7.199999999999999,69.35,65.05199999999999,D,6.9,No,Yes,Bachelor's,3,9,7.3
Female,18,Mathematics,64.53,79.7,99.59,64.77,87.28,1.5,69.69,76.278,C,24.6,Yes,No,,2,3,8.4
Female,21,CS,82.99,94.3,99.13,71.41,89.0,82.30000000000001,90.31,89.747,B,6.0,No,No,High School,2,9,5.2
Male,21,Mathematics,54.93,50.73,51.39,98.2,88.85,38.7,73.44,68.039,D,6.5,No,Yes,Bachelor's,2,2,8.1
Female,18,Engineering,78.03,68.99,77.8,82.65,98.45,27.6,53.12,69.357,D,12.4,Yes,No,High School,2,1,5.3
Male,20,Business,55.99,94.52,72.13,89.14,94.21,18.8,96.03,84.7515,B,19.3,Yes,No,,3,7,6.9
Male,20,Business,60.58,59.36,49.26,66.28,74.89,34.6,68.66,60.978,D,29.8,Yes,Yes,Master's,1,2,8.7
Female,21,Engineering,58.61,98.06,50.07,57.23,70.75,97.1,83.43,72.77,C,7.3,No,Yes,Bachelor's,1,1,6.6
Female,18,Business,53.36,45.82,99.36,62.84,95.79,97.7,83.37,80.614,B,16.8,Yes,Yes,High School,2,9,4.5
Female,20,Engineering,83.57,94.16,67.16,62.82,80.56,33.2,52.82,65.899,D,20.0,No,Yes,,1,8,8.5
Female,22,Mathematics,73.17,66.71,47.55,79.16,64.72,96.4,50.18,60.114,D,25.6,Yes,No,High School,2,3,6.9
Male,19,Business,91.55,44.42,52.89,67.07,78.22,30.0,54.4,55.588,F,22.2,No,No,,1,2,4.4
Female,19,CS,54.94,92.77,56.1,92.87,99.61,85.39999999999999,97.83,85.451,B,25.2,Yes,Yes,,1,1,4.1
Female,23,Business,57.24,55.12,70.66,99.43,92.47,21.200000000000003,89.7,78.0645,C,18.1,No,No,,1,10,5.3
Female,19,Engineering,65.32,41.34,60.13,67.16,64.06,82.6,56.6,58.8235,F,15.8,Yes,Yes,,1,4,4.6
Female,21,CS,88.29,48.15,67.3,85.25,97.65,35.4,80.74,72.592,C,20.5,Yes,No,Bachelor's,3,6,7.1
Female,19,Engineering,65.29,79.55,49.99,82.87,99.07,19.6,80.6,71.9275,C,27.5,Yes,No,Master's,1,2,7.0
Male,19,Business,70.42,98.67,59.6,59.72,61.56,93.5,50.03,64.49849999999999,D,18.8,Yes,No,Bachelor's,3,6,8.2
Female,22,CS,65.08,46.69,44.22,95.9,94.78,21.4,71.45,64.4265,D,20.1,Yes,Yes,High School,3,5,6.6
Male,20,CS,54.01,67.72,93.38,59.97,94.16,99.2,85.59,82.5515,B,13.4,Yes,Yes,Bachelor's,3,1,5.3
Female,22,Business,96.97,50.84,51.93,86.85,51.99,10.9,59.34,57.181999999999995,F,19.9,No,Yes,Bachelor's,1,10,4.3
Female,21,CS,77.43,84.7,85.41,67.38,83.48,1.0,92.55,80.32749999999999,B,20.7,No,Yes,High School,2,7,4.1
Female,19,Mathematics,89.39,47.08,60.97,68.35,65.26,87.10000000000001,83.02,68.344,D,23.8,No,No,Master's,2,7,8.6
Male,24,CS,82.92,54.39,68.46,72.77,83.73,58.7,50.35,62.602,D,19.3,Yes,Yes,Bachelor's,3,5,4.7
Female,20,CS,75.71,51.78,57.48,93.23,95.68,42.2,92.75,75.6245,C,9.9,No,No,,3,4,6.5
Male,23,Mathematics,54.48,73.15,81.79,57.01,74.94,8.2,50.97,63.16649999999999,D,19.5,Yes,Yes,Bachelor's,1,2,8.0
Male,23,Engineering,82.14,92.39,90.67,52.73,70.72,57.5,94.4,82.7025,B,12.4,No,Yes,High School,2,7,8.6
Female,19,Engineering,57.77,70.67,57.18,70.1,96.08,39.4,66.69,66.99549999999999,D,7.2,Yes,No,Master's,3,8,5.0
Male,19,Mathematics,70.72,43.49,54.53,52.78,98.71,48.4,84.93,65.843,D,25.6,No,No,Bachelor's,2,9,5.2
Female,23,CS,81.46,73.8,80.89,84.38,53.11,63.0,89.37,79.22149999999999,C,6.7,No,Yes,Bachelor's,2,6,4.9
Female,23,Business,89.11,87.85,51.71,88.02,96.14,64.0,64.06,71.34,C,20.8,No,No,High School,1,2,4.8
Male,24,Mathematics,84.25,47.93,78.39,92.74,54.14,96.1,67.82,71.263,C,29.7,Yes,Yes,PhD,3,1,6.3
Female,21,Business,83.58,44.36,45.67,87.19,66.86,65.5,75.48,63.754999999999995,D,7.2,Yes,No,PhD,1,2,7.2
Female,19,Engineering,57.45,51.27,77.21,95.82,88.13,33.9,79.13,75.613,C,10.5,Yes,Yes,Bachelor's,2,3,7.5
Male,23,Mathematics,67.31,84.77,70.8,87.42,88.85,33.0,64.6,73.44349999999999,C,24.0,No,Yes,,2,1,5.6
Male,24,Business,52.15,75.5,46.83,96.8,86.29,47.7,99.62,78.4525,C,7.4,Yes,Yes,Bachelor's,3,5,7.1
Male,18,CS,85.97,72.44,78.95,59.66,51.96,25.9,86.85,72.0985,C,25.8,Yes,No,PhD,3,7,4.0
Male,23,Mathematics,97.63,54.97,66.79,74.99,56.65,37.6,63.71,62.8495,D,5.0,Yes,Yes,Bachelor's,1,9,8.4
Male,20,Business,63.21,59.93,53.03,99.7,96.81,84.2,82.02,75.699,C,27.2,No,No,,1,6,8.3
Male,20,Mathematics,54.38,97.95,61.2,84.08,54.07,86.0,71.77,73.8425,C,6.7,Yes,Yes,Master's,1,8,6.7
Female,18,Mathematics,73.78,54.44,69.53,93.93,53.93,62.8,93.02,76.077,C,28.0,Yes,Yes,Bachelor's,3,2,5.2
Male,21,Engineering,92.83,94.1,45.49,51.52,91.78,58.3,66.45,65.2435,D,26.6,No,Yes,High School,3,5,8.9
Male,19,Engineering,77.6,74.83,97.46,93.59,82.06,42.7,59.39,77.786,C,18.5,No,Yes,,3,9,8.1
Female,19,CS,52.34,47.4,79.93,84.89,67.58,63.6,52.31,65.45700000000001,D,24.4,No,Yes,Bachelor's,2,7,4.1
Female,23,Engineering,98.71,68.04,46.15,58.54,58.29,80.60000000000001,99.22,70.14949999999999,C,6.9,No,Yes,PhD,1,7,6.3
Male,20,Engineering,91.43,96.91,89.37,51.28,94.21,73.8,67.96,78.07,C,8.4,Yes,Yes,Bachelor's,1,3,4.5
Male,21,Engineering,56.58,65.11,59.35,63.0,99.43,3.5,61.03,62.480999999999995,D,14.2,Yes,Yes,PhD,3,3,4.7
Female,21,Business,96.09,91.8,75.81,95.79,52.5,73.1,74.59,78.37299999999999,C,18.4,Yes,No,High School,3,2,4.0
Male,21,Mathematics,72.53,55.39,56.63,83.41,77.71,72.0,64.58,65.7225,D,26.7,No,No,Master's,1,9,7.4
Male,23,Engineering,68.59,74.26,84.0,95.97,63.07,9.9,61.65,71.8315,C,18.6,No,No,PhD,2,4,5.3
Female,19,Business,73.05,90.63,83.38,72.31,91.62,15.0,80.82,79.44399999999999,C,21.6,Yes,No,Bachelor's,1,9,5.5
Male,21,Mathematics,91.73,95.24,73.12,96.83,67.3,78.8,53.74,73.88250000000001,C,22.0,Yes,No,High School,3,4,4.2
Female,23,Engineering,82.97,69.15,54.46,73.15,85.73,55.9,75.45,68.96300000000001,D,26.9,Yes,No,,1,8,4.0
Male,23,Engineering,52.96,78.38,55.22,60.21,76.98,82.2,69.37,67.2125,D,24.4,No,Yes,Bachelor's,1,1,8.0
Female,18,Mathematics,97.88,40.18,62.97,57.57,77.08,18.5,76.63,62.026999999999994,D,29.4,No,Yes,,1,1,7.3
Female,22,Business,57.39,55.19,48.7,99.69,92.9,3.1,66.02,64.65799999999999,D,5.5,Yes,No,PhD,2,6,5.9
Female,21,Business,87.28,56.72,60.26,66.69,73.52,16.200000000000003,78.52,65.2945,D,10.2,No,No,High School,3,6,4.3
Male,22,CS,81.81,45.61,81.06,58.0,92.28,45.3,54.09,63.5265,D,28.3,Yes,Yes,Master's,1,7,7.9
Female,19,Mathematics,59.38,56.78,89.85,50.42,68.17,52.3,68.81,68.6175,D,24.8,No,Yes,Bachelor's,2,7,8.6
Male,23,CS,58.54,59.27,59.95,64.28,58.74,85.8,61.87,62.245,D,11.7,No,No,High School,1,10,6.6
Female,24,Business,93.52,98.13,54.02,94.46,72.77,71.6,71.9,74.8205,C,29.4,Yes,Yes,High School,2,3,4.7
Female,21,Engineering,70.98,80.12,89.96,76.7,74.92,99.0,69.92,79.431,C,26.7,No,Yes,Master's,3,9,7.3
Female,24,CS,82.73,65.56,93.44,81.62,73.92,7.9,81.56,77.69200000000001,C,6.6,Yes,No,PhD,3,9,4.4
Male,20,Business,75.2,99.28,64.6,96.12,90.42,13.0,81.44,79.58399999999999,C,25.3,No,No,Master's,2,3,4.8
Male,19,Business,86.37,49.19,41.61,75.64,78.23,8.4,70.67,58.571000000000005,F,24.6,No,No,Master's,2,7,6.4
Female,18,Engineering,73.96,68.56,81.7,91.91,94.42,53.8,59.08,74.3515,C,10.5,No,Yes,Master's,1,4,5.2
Male,18,Mathematics,64.37,78.82,87.04,66.19,75.71,26.7,79.1,76.1475,C,21.7,Yes,No,,2,6,8.7
Male,22,Business,68.17,43.33,41.08,98.86,61.24,68.4,98.33,70.64150000000001,C,29.3,No,Yes,Bachelor's,3,6,8.0
Male,23,CS,92.95,83.02,75.7,53.94,56.47,13.3,59.27,63.562,D,21.9,Yes,No,Master's,3,5,5.4
Female,22,Engineering,73.4,45.99,75.3,86.24,93.42,10.3,53.45,64.5515,D,25.3,No,No,Bachelor's,3,6,8.8
Male,20,Mathematics,60.67,48.42,62.72,83.03,52.81,46.0,63.23,61.94749999999999,D,7.5,Yes,No,Master's,3,7,5.9
Female,20,Mathematics,96.73,49.58,84.99,59.58,55.88,37.6,70.65,66.28450000000001,D,23.2,Yes,No,PhD,3,2,6.8
Female,18,Mathematics,89.83,95.73,65.69,69.44,53.18,82.89999999999999,65.31,70.254,C,10.1,Yes,Yes,PhD,3,7,6.8
Female,24,Business,52.78,80.99,80.61,65.64,71.19,83.80000000000001,91.74,80.97800000000001,B,6.8,Yes,No,Master's,3,7,7.2
Male,21,Mathematics,99.95,79.33,71.03,54.72,76.63,11.7,74.65,68.50800000000001,D,18.8,Yes,No,High School,1,7,5.2
Female,18,Business,84.75,73.33,54.91,79.24,50.99,81.19999999999999,62.31,64.465,D,23.8,Yes,No,Bachelor's,3,10,8.6
Male,18,Engineering,58.01,57.57,76.39,99.68,75.78,56.4,97.51,82.33600000000001,B,18.7,Yes,No,PhD,2,5,5.3
Male,24,Engineering,61.86,77.25,84.21,77.98,69.69,50.4,56.25,70.70100000000001,C,28.3,No,No,,2,3,7.3
Female,24,Mathematics,84.62,64.61,98.43,77.26,88.68,9.5,56.15,72.076,C,22.4,Yes,No,High School,1,5,7.8
Female,20,Engineering,88.99,48.72,62.81,52.02,91.5,74.0,62.26,62.3415,D,7.9,Yes,Yes,PhD,3,1,8.4
Female,24,CS,61.95,81.38,43.87,56.96,84.25,6.0,53.84,56.5955,F,28.4,Yes,No,High School,3,5,6.3
Male,22,CS,62.85,47.77,99.28,75.66,73.67,27.8,87.58,78.3655,C,8.8,No,No,Bachelor's,3,3,7.6
Male,20,Business,65.36,51.44,77.43,99.26,60.81,9.5,65.64,68.21050000000001,D,24.0,Yes,No,High School,3,7,4.4
Female,24,Mathematics,79.9,89.06,96.79,93.83,92.36,53.1,86.49,89.46900000000001,B,8.7,Yes,Yes,,3,4,7.9
Female,23,Business,58.59,79.61,46.23,67.01,67.08,64.5,88.14,69.9255,D,30.0,No,Yes,High School,3,6,7.8
Male,20,Engineering,55.21,77.86,60.52,77.15,67.81,89.1,61.88,68.1815,D,13.3,Yes,Yes,PhD,1,6,6.1
Male,20,Mathematics,83.94,65.09,48.04,77.64,95.8,73.4,75.92,69.4455,D,17.4,Yes,No,,1,4,5.6
Female,18,Business,88.95,63.78,90.13,84.27,98.78,96.1,75.98,82.217,B,16.7,No,No,Bachelor's,2,1,5.9
Male,21,Mathematics,75.05,81.42,92.82,84.39,94.91,76.10000000000001,93.57,89.4435,B,7.5,Yes,No,PhD,2,3,4.5
Male,18,Mathematics,68.19,84.4,70.08,89.49,99.91,29.8,51.28,70.4685,C,17.4,Yes,Yes,Bachelor's,2,3,7.2
Male,19,Business,71.6,70.61,51.2,51.25,93.45,54.8,65.84,62.916,D,8.7,Yes,No,Master's,3,6,8.6
Male,20,Mathematics,69.42,98.16,47.63,97.18,85.22,45.8,94.12,80.2565,B,25.0,Yes,Yes,PhD,1,10,7.3
Male,24,Engineering,98.0,97.34,75.29,53.5,64.69,56.6,61.84,69.2995,D,29.0,No,No,High School,1,8,6.9
Male,24,CS,88.4,64.75,70.38,73.81,97.65,57.2,56.84,68.056,D,25.2,Yes,Yes,Bachelor's,3,2,9.0
Female,24,CS,60.4,89.24,81.69,95.98,93.83,70.19999999999999,78.81,84.7415,B,15.8,No,No,High School,3,6,6.7
Male,20,Mathematics,69.21,72.6,58.31,74.38,62.04,8.299999999999999,65.29,62.8305,D,5.1,Yes,Yes,,1,7,5.7
Female,24,CS,77.2,70.71,64.14,53.18,74.46,74.7,73.36,67.80749999999999,D,5.9,No,No,Bachelor's,2,3,7.5
Female,19,Mathematics,80.65,43.3,41.28,61.46,53.5,14.4,91.0,59.404,F,17.4,Yes,Yes,Bachelor's,2,1,6.6
Male,20,Business,73.41,74.44,76.61,78.93,97.67,2.6,76.03,74.864,C,22.0,No,No,,2,2,8.9
Female,24,Engineering,90.51,94.03,65.39,54.39,78.64,51.900000000000006,75.79,71.8065,C,25.5,No,No,,2,5,8.5
Female,20,CS,88.38,86.81,95.19,71.18,62.26,58.1,63.91,75.8,C,20.0,Yes,Yes,,2,1,8.7
Female,23,Business,75.26,87.18,78.51,66.45,64.62,3.5,89.64,76.20100000000001,C,29.5,Yes,Yes,,2,4,4.0
Male,20,Engineering,92.72,49.6,63.92,90.76,99.03,51.5,86.99,75.60900000000001,C,17.3,No,No,Master's,1,6,5.7
Female,19,CS,87.55,61.51,55.82,55.51,80.78,53.5,61.71,60.773999999999994,D,20.0,Yes,Yes,Bachelor's,3,1,7.1
Male,18,CS,88.93,53.99,94.32,84.14,71.03,5.2,66.0,71.4625,C,10.8,Yes,Yes,Master's,1,6,5.5
Female,20,Engineering,97.82,58.95,40.98,70.33,74.99,71.2,89.43,67.525,D,13.5,Yes,No,Master's,1,8,7.3
Female,21,Business,63.32,74.77,59.61,79.39,54.93,21.0,67.89,64.9365,D,22.1,Yes,No,High School,3,1,7.6
Female,19,Business,63.38,61.89,96.61,60.28,53.75,79.4,70.18,72.87700000000001,C,20.0,No,Yes,Bachelor's,2,8,7.1
Female,22,CS,94.45,73.64,79.24,80.49,79.64,31.1,68.22,72.91449999999999,C,14.2,Yes,Yes,Bachelor's,2,8,6.3
Male,23,Engineering,88.61,66.31,71.96,83.7,75.6,47.8,58.08,67.8655,D,7.8,Yes,Yes,Bachelor's,3,2,7.5
Female,19,Business,96.33,57.2,52.21,53.51,67.96,89.2,67.04,61.027,D,13.6,No,No,Bachelor's,1,3,7.9
Female,18,Engineering,53.16,45.72,90.0,91.22,78.31,80.60000000000001,90.15,81.947,B,6.1,Yes,No,,3,6,7.5
